accounting_error,adverse_selection_cost,average_quoted_spread_ticks,external_cancel_count,external_event_count,external_limit_count,external_market_count,external_successful_cancel_count,external_trade_count,external_unfilled_market_quantity,fees,fill_count,fill_rate,final_inventory,final_pnl,final_wealth,inventory_mark_to_market,liquidation_count,liquidation_pnl,max_abs_inventory,max_drawdown,max_queue_ahead_at_entry,mean_abs_inventory,mean_queue_ahead_at_entry,quote_count,seed,spread_capture,strategy,terminal_liquidation_unfilled,time_at_inventory_limit
2.3283153183228933e-11,-0.08999999999999998,2.4565217391304346,267.0,673.0,360.0,46.0,263.0,103.0,59.0,0.16,22.0,0.11,0.0,-0.34999999997671694,99999.65000000002,0.5800000000000005,2.0,-2.6,10.0,2.4899999999906868,6.0,8.328358208955224,0.5454545454545454,200.0,82.0,1.8299999999999996,naive_symmetric,0.0,0.7661691542288557
5.180475493027359e-11,-0.03,2.845,423.0,992.0,525.0,44.0,422.0,87.0,35.0,0.05999999999999999,11.0,0.055,0.0,-0.20999999994819518,99999.79000000005,-0.43999999999999995,1.0,0.15,5.0,0.6149999999761349,15.0,0.6417910447761194,1.9090909090909092,200.0,82.0,0.13999999999999999,inventory_skew,0.0,0.0
4.656663943336525e-12,-0.01,28.281407035175878,434.0,998.0,517.0,47.0,424.0,71.0,8.0,0.01,1.0,0.005,0.0,0.1300000000046566,100000.13,-0.17000000000000004,1.0,0.19,1.0,0.28999999999359716,0.0,0.8905472636815921,0.0,200.0,82.0,0.12,avellaneda_stoikov,0.0,0.0
1.9790613592363115e-11,0.01,2.635,429.0,994.0,514.0,51.0,428.0,100.0,0.0,0.06,9.0,0.045,0.0,-0.009999999980209395,99999.99000000002,-0.99,1.0,0.99,3.0,1.0949999999866122,17.0,2.1592039800995027,4.111111111111111,200.0,83.0,0.05,naive_symmetric,0.0,0.0
5.238587341693801e-12,-0.009999999999999992,2.925,424.0,996.0,515.0,57.0,423.0,104.0,0.0,0.04,7.0,0.035,0.0,-0.00999999999476131,99999.99,-0.25999999999999995,1.0,0.33,1.0,0.430000000007567,13.0,0.8905472636815921,2.5714285714285716,200.0,83.0,-0.03999999999999998,inventory_skew,0.0,0.0
-2.910449659054848e-12,-0.01,27.955,438.0,1002.0,515.0,49.0,435.0,77.0,7.0,0.01,1.0,0.005,0.0,-0.05000000000291038,99999.95,-0.3499999999999999,1.0,0.26,1.0,0.41000000000349246,0.0,0.9751243781094527,0.0,200.0,83.0,0.05,avellaneda_stoikov,0.0,0.0
4.3073544730987123e-11,-0.039999999999999994,2.57,417.0,978.0,510.0,51.0,417.0,113.0,5.0,0.16000000000000003,25.0,0.125,0.0,-0.35999999995692633,99999.64000000004,1.6400000000000001,2.0,-1.6400000000000001,9.0,0.9999999999854481,17.0,3.1691542288557213,3.84,200.0,84.0,-0.20000000000000004,naive_symmetric,0.0,0.0
3.9581449229331156e-11,-0.13,3.10625,385.0,905.0,472.0,48.0,385.0,105.0,9.0,0.12000000000000001,18.0,0.09,0.0,0.2300000000395812,100000.23000000004,1.27,2.0,-1.32,10.0,1.7049999999726424,11.0,5.442786069651741,1.1111111111111112,200.0,84.0,0.3999999999999999,inventory_skew,0.0,0.19900497512437812
0.0,0.0,28.835,440.0,1000.0,518.0,42.0,434.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,84.0,0.0,avellaneda_stoikov,0.0,0.0
1.1641604347190082e-11,0.0,2.5,429.0,1000.0,522.0,49.0,429.0,86.0,0.0,0.02,3.0,0.015,0.0,-0.04999999998835847,99999.95000000001,-0.3400000000000001,1.0,0.23,2.0,0.4949999999953434,9.0,1.1243781094527363,4.666666666666667,200.0,85.0,0.08,naive_symmetric,0.0,0.0
2.3282764605170314e-12,0.0,2.845,428.0,996.0,526.0,42.0,428.0,82.0,0.0,0.04,7.0,0.035,0.0,-0.059999999997671694,99999.94,-0.42999999999999994,1.0,0.23,2.0,0.7200000000011642,15.0,1.3482587064676617,6.428571428571429,200.0,85.0,0.17999999999999994,inventory_skew,0.0,0.0
0.0,0.0,29.81,433.0,1000.0,519.0,48.0,431.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,85.0,0.0,avellaneda_stoikov,0.0,0.0
-1.1640466368589841e-11,0.09,2.36734693877551,267.0,679.0,360.0,52.0,265.0,106.0,35.0,0.16000000000000003,22.0,0.11,0.0,-0.7000000000116415,99999.29999999999,-2.000000000000001,3.0,0.81,10.0,2.8650000000052387,7.0,8.417910447761194,0.6363636363636364,200.0,86.0,0.65,naive_symmetric,0.0,0.7512437810945274
-2.328692794151266e-12,0.09999999999999999,2.98,416.0,979.0,512.0,51.0,413.0,107.0,42.0,0.13000000000000003,24.0,0.12,0.0,0.5599999999976717,100000.56,-0.6799999999999997,1.0,0.4,8.0,1.5199999999895226,8.0,3.656716417910448,0.75,200.0,86.0,0.9700000000000001,inventory_skew,0.0,0.0
-3.4923869351999315e-12,-0.03,28.97,446.0,1000.0,526.0,28.0,440.0,47.0,6.0,0.02,3.0,0.015,0.0,0.08999999999650754,100000.09,-0.07000000000000008,1.0,0.11,2.0,0.3099999999976717,0.0,0.9950248756218906,0.0,200.0,86.0,0.07,avellaneda_stoikov,0.0,0.0
1.2223999590332824e-11,0.030000000000000002,2.81,432.0,998.0,528.0,38.0,432.0,64.0,0.0,0.05,5.0,0.025,0.0,-0.1899999999877764,99999.81000000001,-1.4900000000000004,2.0,1.25,5.0,2.1850000000122236,5.0,4.402985074626866,1.6,200.0,87.0,0.1,naive_symmetric,0.0,0.0
1.1641729247280352e-12,0.04000000000000001,2.92,422.0,992.0,530.0,40.0,422.0,69.0,13.0,0.04,8.0,0.04,0.0,-0.029999999998835847,99999.97,0.21999999999999997,0.0,0.0,3.0,0.28500000000349246,13.0,0.35323383084577115,2.625,200.0,87.0,-0.21,inventory_skew,0.0,0.0
-1.1059264615198572e-11,-0.019999999999999997,26.455,427.0,1000.0,526.0,47.0,423.0,90.0,13.0,0.03,3.0,0.015,0.0,0.15999999998894054,100000.15999999999,-0.6200000000000002,1.0,0.54,3.0,1.125,1.0,1.736318407960199,0.3333333333333333,200.0,87.0,0.27,avellaneda_stoikov,0.0,0.0
7.56719686911822e-12,-0.01,2.565,437.0,1001.0,515.0,49.0,436.0,88.0,0.0,0.02,2.0,0.01,0.0,-0.069999999992433,99999.93000000001,-0.21000000000000021,1.0,0.1,2.0,0.5599999999976717,8.0,1.5572139303482586,4.0,200.0,88.0,0.06,naive_symmetric,0.0,0.0
2.3865021070434977e-11,-3.469446951953614e-18,2.925,438.0,986.0,496.0,52.0,436.0,95.0,33.0,0.11000000000000001,17.0,0.085,0.0,-0.48999999997613486,99999.51000000002,-0.5199999999999999,1.0,-0.1,4.0,0.4899999999906868,9.0,1.109452736318408,2.5294117647058822,200.0,88.0,0.24000000000000002,inventory_skew,5.0,0.0
9.895223529454711e-12,0.03,22.3768115942029,314.0,750.0,403.0,33.0,310.0,63.0,1.0,0.030000000000000002,5.0,0.025,0.0,0.1200000000098953,100000.12000000001,0.1700000000000001,1.0,-0.23,1.0,0.24999999998544808,2.0,0.8407960199004975,0.4,200.0,88.0,0.21000000000000002,avellaneda_stoikov,0.0,0.0
-4.0745185003743245e-12,0.04,2.625,434.0,994.0,514.0,46.0,434.0,86.0,1.0,0.06,9.0,0.045,0.0,-0.020000000004074536,99999.98,0.24000000000000002,1.0,-0.54,3.0,0.23999999999068677,4.0,1.1791044776119404,1.2222222222222223,200.0,89.0,0.33999999999999997,naive_symmetric,0.0,0.0
1.862635393146128e-11,-0.029999999999999992,2.865,439.0,994.0,512.0,43.0,439.0,86.0,1.0,0.030000000000000002,6.0,0.03,0.0,0.02000000001862645,100000.02000000002,-0.08999999999999991,0.0,0.0,1.0,0.25,9.0,0.6716417910447762,4.5,200.0,89.0,0.14,inventory_skew,0.0,0.0
0.0,0.0,28.73,445.0,1000.0,511.0,44.0,439.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,89.0,0.0,avellaneda_stoikov,0.0,0.0
1.8044676863837594e-11,-0.1,2.575,433.0,991.0,517.0,41.0,433.0,91.0,26.0,0.07999999999999999,12.0,0.06,0.0,-0.08999999998195563,99999.91000000002,-1.5700000000000003,1.0,1.0,5.0,2.3000000000029104,11.0,3.6218905472636815,2.5,200.0,90.0,0.56,naive_symmetric,0.0,0.0
5.238753875147495e-12,-0.04,2.98,441.0,1002.0,530.0,31.0,441.0,57.0,7.0,0.01,1.0,0.005,0.0,-0.00999999999476131,99999.99,0.31999999999999995,1.0,-0.3,1.0,0.22000000000116415,0.0,0.9402985074626866,0.0,200.0,90.0,-0.02,inventory_skew,0.0,0.0
0.0,0.0,29.11,442.0,1000.0,531.0,27.0,439.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,90.0,0.0,avellaneda_stoikov,0.0,0.0
-6.40232311610589e-12,-0.03,2.815,432.0,996.0,517.0,47.0,432.0,83.0,9.0,0.04,7.0,0.035,0.0,0.03999999999359716,100000.04,1.1099999999999994,1.0,0.17,3.0,1.2300000000104774,12.0,2.3681592039800994,3.7142857142857144,200.0,91.0,-1.2,naive_symmetric,0.0,0.0
-1.979064134793873e-11,0.0,2.89,419.0,990.0,516.0,55.0,419.0,107.0,9.0,0.06999999999999999,13.0,0.065,0.0,0.009999999980209395,100000.00999999998,0.42000000000000004,1.0,0.17,3.0,0.7900000000081491,15.0,1.0099502487562189,3.5384615384615383,200.0,91.0,-0.51,inventory_skew,0.0,0.0
2.3284152383951096e-12,-0.01,26.720812182741117,434.0,988.0,504.0,50.0,433.0,81.0,13.0,0.02,3.0,0.015,0.0,0.1900000000023283,100000.19,0.5299999999999999,1.0,-0.2,2.0,0.3849999999947613,0.0,1.4179104477611941,0.0,200.0,91.0,-0.12,avellaneda_stoikov,0.0,0.0
-6.98396895870701e-12,0.019999999999999997,2.745,438.0,997.0,518.0,41.0,436.0,71.0,21.0,0.060000000000000005,6.0,0.03,0.0,-0.3200000000069849,99999.68,-1.4400000000000008,2.0,0.78,6.0,2.1000000000058208,7.0,5.45771144278607,1.1666666666666667,200.0,92.0,0.39999999999999997,naive_symmetric,0.0,0.0
8.731154688135234e-12,0.03,2.965,437.0,996.0,521.0,38.0,434.0,60.0,38.0,0.04,7.0,0.035,0.0,0.15000000000873115,100000.15000000001,-0.15000000000000002,1.0,0.23,3.0,0.4299999999930151,2.0,1.0845771144278606,0.2857142857142857,200.0,92.0,0.11,inventory_skew,0.0,0.0
2.910366392328001e-12,0.04000000000000001,28.473684210526315,352.0,808.0,439.0,17.0,350.0,33.0,1.0,0.02,3.0,0.015,0.0,0.05000000000291038,100000.05,0.27,1.0,0.18,1.0,0.47000000000116415,0.0,0.9402985074626866,0.0,200.0,92.0,-0.38,avellaneda_stoikov,0.0,0.0
-2.211886229730453e-11,-0.030000000000000006,2.655,429.0,985.0,502.0,54.0,429.0,96.0,55.0,0.11000000000000001,18.0,0.09,0.0,0.06999999997788109,100000.06999999998,0.27,1.0,-0.28,4.0,0.39500000000407454,5.0,2.0646766169154227,0.7222222222222222,200.0,93.0,0.18999999999999997,naive_symmetric,0.0,0.0
-9.31327237552182e-12,0.049999999999999996,2.8,426.0,986.0,513.0,47.0,426.0,90.0,37.0,0.06999999999999999,14.0,0.07,0.0,-0.010000000009313226,99999.98999999999,0.17000000000000004,0.0,0.0,4.0,0.3849999999947613,9.0,0.7960199004975125,1.0,200.0,93.0,-0.11,inventory_skew,0.0,0.0
0.0,0.0,24.315,449.0,1000.0,521.0,30.0,449.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,93.0,0.0,avellaneda_stoikov,0.0,0.0
1.0477573669787077e-11,-0.01,2.585,440.0,999.0,508.0,51.0,440.0,85.0,0.0,0.03,4.0,0.02,0.0,-0.01999999998952262,99999.98000000001,-0.37000000000000016,1.0,-0.02,3.0,1.0200000000040745,6.0,2.3233830845771144,2.5,200.0,94.0,0.39999999999999997,naive_symmetric,0.0,0.0
-5.238519687478238e-12,-0.05,2.945,439.0,996.0,517.0,40.0,439.0,84.0,0.0,0.04,7.0,0.035,0.0,0.00999999999476131,100000.01,-0.3900000000000001,1.0,-0.01,3.0,1.0200000000040745,17.0,2.074626865671642,4.571428571428571,200.0,94.0,0.44999999999999996,inventory_skew,0.0,0.0
0.0,0.0,30.905,436.0,1000.0,529.0,35.0,430.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,94.0,0.0,avellaneda_stoikov,0.0,0.0
-1.1641659858341313e-12,-0.03,2.825,433.0,998.0,521.0,44.0,433.0,76.0,10.0,0.01,2.0,0.01,0.0,0.029999999998835847,100000.03,0.06000000000000001,0.0,0.0,1.0,0.0650000000023283,0.0,0.04975124378109453,0.0,200.0,95.0,-0.019999999999999997,naive_symmetric,0.0,0.0
-1.1641659858341313e-12,-0.03,2.855,433.0,998.0,521.0,44.0,433.0,76.0,10.0,0.01,2.0,0.01,0.0,0.029999999998835847,100000.03,0.06000000000000001,0.0,0.0,1.0,0.0650000000023283,0.0,0.04975124378109453,0.0,200.0,95.0,-0.019999999999999997,inventory_skew,0.0,0.0
-4.074379722496246e-12,-0.02,27.38,436.0,1002.0,522.0,44.0,433.0,84.0,7.0,0.01,1.0,0.005,0.0,-0.020000000004074536,99999.98,-0.24000000000000013,1.0,0.21,1.0,0.39999999999417923,10.0,0.9900497512437811,10.0,200.0,95.0,0.02,avellaneda_stoikov,0.0,0.0
-1.9208523660552146e-11,0.04,2.825,419.0,990.0,526.0,45.0,418.0,85.0,28.0,0.049999999999999996,10.0,0.05,0.0,0.11999999998079147,100000.11999999998,0.16999999999999998,0.0,0.0,4.0,0.16000000000349246,8.0,0.7313432835820896,2.2,200.0,96.0,0.0,naive_symmetric,0.0,0.0
7.567169113542604e-12,0.039999999999999994,2.98,419.0,982.0,518.0,45.0,419.0,90.0,67.0,0.14,21.0,0.105,0.0,-0.319999999992433,99999.68000000001,-0.6800000000000002,1.0,0.28,7.0,1.3300000000017462,10.0,4.960199004975125,1.5238095238095237,200.0,96.0,0.22,inventory_skew,0.0,0.0
0.0,0.0,22.67,448.0,1000.0,525.0,27.0,445.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,96.0,0.0,avellaneda_stoikov,0.0,0.0
3.434186268691519e-11,-0.08,2.6145833333333335,391.0,946.0,504.0,51.0,389.0,129.0,81.0,0.2500000000000001,41.0,0.205,0.0,0.9900000000343425,100000.99000000003,0.8300000000000003,2.0,-0.54,10.0,1.8000000000029104,20.0,6.318407960199005,2.024390243902439,200.0,97.0,0.9500000000000003,naive_symmetric,0.0,0.03980099502487562
-1.7462697954329087e-12,-0.030000000000000013,2.925,420.0,978.0,511.0,47.0,418.0,104.0,22.0,0.13000000000000003,25.0,0.125,0.0,-0.33000000000174623,99999.67,-0.019999999999999876,1.0,0.01,7.0,1.2299999999959255,14.0,2.691542288557214,2.16,200.0,97.0,-0.19000000000000003,inventory_skew,0.0,0.0
-6.984912648277941e-12,-0.01,29.969849246231156,436.0,998.0,514.0,48.0,432.0,85.0,1.0,0.01,1.0,0.005,0.0,0.17999999999301508,100000.18,-0.18999999999999997,1.0,0.02,1.0,0.27000000000407454,0.0,0.5124378109452736,0.0,200.0,97.0,0.36,avellaneda_stoikov,0.0,0.0
-5.81756864903582e-13,0.019999999999999997,2.895,441.0,998.0,509.0,48.0,440.0,83.0,9.0,0.04,5.0,0.025,0.0,-0.11000000000058208,99999.89,1.3399999999999999,1.0,-1.59,4.0,0.3299999999871943,6.0,2.353233830845771,1.8,200.0,98.0,0.18,naive_symmetric,0.0,0.0
-2.3280266603364907e-12,0.03,2.945,442.0,999.0,509.0,48.0,441.0,82.0,9.0,0.03,4.0,0.02,0.0,-0.1900000000023283,99999.81,0.8399999999999999,1.0,-1.12,3.0,0.3100000000122236,6.0,1.63681592039801,1.5,200.0,98.0,0.12,inventory_skew,0.0,0.0
-1.2223666523425436e-11,0.0,28.02,441.0,1002.0,523.0,38.0,441.0,65.0,19.0,0.01,1.0,0.005,0.0,-0.06000000001222361,99999.93999999999,-0.49,1.0,0.41000000000000003,1.0,0.5400000000081491,0.0,0.9552238805970149,0.0,200.0,98.0,0.03,avellaneda_stoikov,0.0,0.0
6.40321129452559e-12,-0.04,2.83,433.0,993.0,517.0,43.0,433.0,82.0,9.0,0.06999999999999999,10.0,0.05,0.0,-0.03999999999359716,99999.96,-1.1800000000000004,1.0,0.68,4.0,1.1999999999970896,7.0,2.800995024875622,1.5,200.0,99.0,0.5299999999999999,naive_symmetric,0.0,0.0
1.4551970739518083e-11,-0.009999999999999998,2.95,443.0,998.0,512.0,43.0,443.0,86.0,0.0,0.030000000000000002,5.0,0.025,0.0,1.4551915228366852e-11,100000.00000000001,-0.46,1.0,0.16,2.0,0.34999999999126885,7.0,0.835820895522388,2.2,200.0,99.0,0.32999999999999996,inventory_skew,0.0,0.0
0.0,0.0,25.46,448.0,1000.0,521.0,31.0,442.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,99.0,0.0,avellaneda_stoikov,0.0,0.0
